,bookId,gsiId,gsiName,cuNames
132,4872940652,5248320992,Estimate Rent ,"['Rent Estimate', 'SearchResPrice', 'consolidate price indexMCU', 'SearchFurnishingPrice', 'Enter Property Details', 'SearchBasePriceCity', 'SearchParkingPrice', 'SearchAgePrice', 'Total up index MCU', 'search reserved cu']"
133,4617660863,412430503213,New Approve GSI,"['Send Email Reserved CU', 'search reserved cu', 'Basic HTML', 'Display rep', 'NSL HTML Template', 'Pdf prep', 'Approve cu', 'DAR Approval', 'NSL Template Report', 'Search audit plan', 'Show response']"
134,-2086293921,4037041867,States and Capitals v1,"['Learn State and Capitals', 'Wish to Take Quiz', 'Exit', 'Login ', 'Select State ', 'Ready for Quiz', 'Displayv1', 'Choose ActionV1', 'Take Quiz']"
135,6027559435,2743981748,Innovation Hub,"['Existing_User Login', 'Share your Innovation Idea', 'IH6', 'search reserved cu', 'IH', 'Send Reg Mail', 'Innovation Hub User Page', 'View Your Ideations', 'Find What Companies are looking for', 'Here You go', 'View Innovation Idea', 'Search your Idea Log', 'Post Ideation Question Corporates', 'View User Profile', 'Send Email Reserved CU', 'View Your Idea Log', 'Innovation Hub Home Page', 'Create User Profile', 'U1', 'User Login', 'Search Ideation Question Corporates']"
136,4617660863,161241361476,Approve Organizational Security,"['search audit plan 900 0706', 'Approve OS ID', 'Approve organizational security', 'Search OS Database', 'HTML AOS CU', 'Approve OS DATABASE', 'Send Email Reserved CU', 'HTML AUDIT DIRECTOR AOS', 'HTML AUDITOR AOS']"
137,4925748752,3346075335,NSL Policy Quote Management,"['Insurance Assist', 'search reserved cu', 'Non acceptance CU', 'View Customer Details', 'Enrollment Initiation', 'User Access Path', 'Welcome to Brane Insurance', 'New user Access Mode', 'Existing Customer Access Mode']"
138,4617660863,2646903405,Audit Plan Approval by Director,"['Generate Directors Dashboard', 'default pass 2', 'Verify Database Credentials', 'Choose Further Action', 'Take action on the plan', 'Audit Director login', 'Generate Not Approved Count', 'Calculate Parameters backend', 'Generate SFA Count', 'Search Org Database', 'Search Specific Audit Plan', 'HTML percentage backend 1', 'R1', 'Inputsforaggmach', 'Inputs for Director Dashboard', 'Select ID for Approval', 'Search Backend Pending plans', 'default pass 3', 'R2', 'Generate Approved Count', 'Default value pass', 'View Directors Dashboard', 'Store data for Aggregation', 'Extract Percentage']"
139,4617660863,3761449201,Public Procurement Procedure Checklist Approval By AD,"['Search PPP Resolve Database', 'HTMLDPPPDIRECTOR', 'Search PPP Issue and CAPA database', 'search audit plan 900 0706', 'HTMLAPPPAUDITOR', 'Final Approval of Public Procurement Procedure Checklist', 'Search Approval Public Procurement Procedure', 'PPP Disapprove Scenario', 'PPP Approve Scenario', 'Send Email Reserved CU', 'HTMLAPPPDIRECTOR', 'HTMLDPPPAUDITOR']"
140,-644060957,1300731902,customerreinstatement,"['NSL_smsReservedCu', 'Payment by debit card_', 'NSL_emailReservedCu', 'Payment by credit card_']"
141,4928333187,5116672207,Search Habits_v2,"['View Search_HT_user', 'Habit Search_v2']"
142,-235533008,-1976182718,Solution for Share Allocation,"['Update Shareholder Register', 'Search Share Application']"
143,-2086293921,6093767246,Guess the Logo,"['Quiz Mode', 'brandsearch7', 'Searchbrandanswer', 'search5v1', 'Intermediate Level', 'Score calculation', 'Search brandanswer', 'Welcome to Quiz ', 'displaybeginnerresult', 'calculate my score', 'DisplayScore', 'brand searchmatch6', 'SearchBrandAnswer', 'Register Student', 'Display quiz answers', 'brand search match2', 'Beginner level', 'search brand answer', 'searchbrandasnwer', 'Login ', 'band searchmatch3', 'Intermediate Quiz']"
144,1981736914,-948178730,High Profile Customer Workflow,"['Request Approval', 'CSM Request Finalisation']"
145,4617660863,6025603182,Audit Plan Approval by Director,"['HTML percentage backend 1', 'Audit Director login', 'Calculate Parameters backend', 'Generate SFA Count', 'Search Specific Audit Plan', 'default pass 3', 'default pass 2', 'Verify Database Credentials', 'Choose Further Action', 'Search Org Database', 'R1', 'Take action on the plan', 'Generate Not Approved Count', 'Default value pass', 'View Directors Dashboard', 'Store data for Aggregation', 'Generate Directors Dashboard', 'Extract Percentage', 'Inputsforaggmach', 'Inputs for Director Dashboard', 'Select ID for Approval', 'Search Backend Pending plans', 'R2', 'Generate Approved Count']"
146,4925748752,3799732967,NSL Policy Quote Management,"['Purchase summary', 'Policy purchase', 'NSL Template Report', 'Welcome to Brane Insurance', 'QR Code CU2', 'QR Code Cu3', 'NSL_GenerateQRCode', 'Existing Customer Access Mode', 'GST value capture', 'GST Application', 'QR Code CU1', 'Explore Products', 'View Customer ID', 'Policy Issuance Initiation', 'Enrollment Initiation', 'View Customer Details', 'View ePolicy issuance document', 'Insurance_Analytics_Response_New', 'Automated Processing Path', 'search reserved cu', 'Rejected Path', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'Manual UW Path', 'Policy ID Generation', 'Your Health Insurance ID Card', 'Customer Experience CU', 'MacMM1', 'NSL String Functions', 'Insurance Assist', 'Health_Insurance_Inputs', 'New user Access Mode', 'Health Insurance ID Generation', 'Share Your Experience Please', 'ID Initiation', 'Display payment path', 'Customer ID generation', 'User Access Path', 'Here is your premium', 'View Policy ID', 'Recommendations for you', 'Get instamojo payment details Reserved CU']"
147,-2090381386,6177209280,New User,"['Show User Details', 'Enter User Details', 'create reserved cu', 'Send Push Notification Reserved CU']"
148,1981736914,-57936044,PolicyRewriteV6,"['CCE Sends Payment Detail To Customer_2', 'Rewrite Intiation_2', 'NSL_smsReservedCu', 'Send whatsapp message Reserved CU', 'CCE receives request from customer_2', 'Customer Makes Payment_2', 'Debit Card Payments_2', 'NSL_emailReservedCu', 'Sms Confirmation After Payment_2']"
149,-610070037,129653006,Audit Director Approval,['Approval by Audit Dir 101120']
150,237829863552,550914788862,Women Safety ,"['Post travel', 'Static info', 'dailytravelsdisplay', 'Post travel search', 'Select your next step', 'StaticInformation', 'Alert sms', 'Post travel display ', 'NSL_smsReservedCu', 'daily travels search ', 'Login ', 'Register Personal Information ', 'Welcome ', 'Dailytravels', 'DailyTravels', 'Post travel details']"
151,4617660863,2451557902,Public Procurement procedure,"['Connector HTML CU 01', 'Send Email Reserved CU', 'HTML PPP IC 02', 'Database of PPP IC', 'search spoc details', 'ID Generator 900 01', 'search audit plan 900 0706', 'HTML PPP IC 01', 'Issue And CAPA for Public Procurement Procedure']"
152,-1560122000,170644578,CustomerPolicyCancellation,"['Cancelinitiation1', 'NSL_emailReservedCu', 'CCEsupportforcancellation', 'mac_act', 'Cancellationsubmission', 'CSRsupport', 'Requestonhold', 'customerlibrary2']"
153,3043381987,5697650702,Health Zone,"['NSL_emailReservedCu', 'Macbookdetails', 'Booking Confirmation Details', 'Macslotupdate', 'Online appointment booking', 'Health Zone Search CU', 'Booking details to customer', 'Health History', 'Give us few more health details', 'Your database details']"
154,1099874251842,1070379249797,LI or SU 0410,"['Show DB 0410', 'create reserved cu', 'search reserved cu']"
155,2934325170,2668982351,Scheduling Production,"['search reserved cu', 'NSL HTML Template', 'Display Machine Availability', 'Enter Production ID']"
156,2710919388,5025033339,Tripplannervideo,['TPVideo']
157,3043381987,3109152342,NSL Health Insurance Quote Management,"['QR Code CU2', 'Receipt Generation', 'Premium Receipt ID', 'VID', 'Share Your Experience Please', 'Health Insurance ID Generation', 'View policy issuance document', 'Get instamojo payment details Reserved CU', 'Recommendations for you', 'View Policy ID', 'Policy ID Generation', 'Macbmi2', 'NSL String Functions', 'Your Health Insurance ID Card', 'Access for existing customer', 'Generation of policy issuance document', 'View Customer ID', 'Explore Products', 'Send Push Notification Reserved CU', 'GST Application', 'GST value capture', 'QR Code CU1', 'NSL_AadharCardReservedCU', 'Visit ID Details', 'NSL_emailReservedCu', 'Policy purchase', 'Access for new user', 'SupushCU', 'Visitor DCU', 'Customer ID generation', 'Confirm the plan', 'Let us know your ask', 'Display payment path', 'Here is your premium', 'ID Initiation', 'Generating Receipt ID', 'Issuance initiation', 'Customer details confirmation', 'Your eKYC', 'Customer Experience CU', 'KYC submission and verification', 'Enrollee details', 'NSL_GenerateQRCode', 'Issuance of receipt', 'Pend the enrollment', 'NSL_PancardReservedCU', 'Beneficiary Details Capture', 'The Purchase Channel Declaration', 'Enrollment process', 'We heard you', 'BMI Evaluation', 'Purchase summary', 'User access', 'Send whatsapp message Reserved CU', 'QR Code Cu3', 'Customer Receipt Initiation', 'Check your BMI']"
158,6374866311,1805944075367,Quiz Master,"['Userid_generator', 'DisplayLeaderBoardNew', 'DisplayBadgeForScore', 'PickCriterias', 'CNA2', 'Log_in', 'create reserved cu', 'CNA1', 'passdataforscore', 'search reserved cu', 'Choose Next Action']"
159,3043381987,2587832610,Health Zone,"['Macbookdetails', 'NSL_emailReservedCu', 'Booking Confirmation Details', 'Macslotupdate', 'Online appointment booking', 'Health Zone Search CU', 'Booking details to customer', 'Health History', 'Give us few more health details', 'Your database details']"
160,4925748752,4619387721,NSL Policy Quote Management,"['Purchase summary', 'Policy purchase', 'NSL Template Report', 'Welcome to Brane Insurance', 'QR Code CU2', 'QR Code Cu3', 'NSL_GenerateQRCode', 'Existing Customer Access Mode', 'GST value capture', 'GST Application', 'QR Code CU1', 'Explore Products', 'View Customer ID', 'Policy Issuance Initiation', 'Enrollment Initiation', 'View Customer Details', 'View ePolicy issuance document', 'Insurance_Analytics_Response_New', 'Automated Processing Path', 'search reserved cu', 'Rejected Path', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'Manual UW Path', 'Policy ID Generation', 'Your Health Insurance ID Card', 'Customer Experience CU', 'MacMM1', 'NSL String Functions', 'Insurance Assist', 'Health_Insurance_Inputs', 'New user Access Mode', 'Health Insurance ID Generation', 'Share Your Experience Please', 'ID Initiation', 'Display payment path', 'Customer ID generation', 'User Access Path', 'Here is your premium', 'View Policy ID', 'Recommendations for you', 'Get instamojo payment details Reserved CU']"
161,4617660863,3720899047,Organizational security,"['search spoc details', 'HTML OS AUDITOR', 'search audit plan 900 0706', 'Osdatabae', 'OS ID', 'Send Email Reserved CU', 'Organizational security', 'HTML CU OS', 'HTML OS AUDITEE']"
162,1440882322569,825793094773,Maid Services,"['CheckOut', 'Get instamojo payment details Reserved CU', 'show 2994', 'User Select Service', 'Checkout ', 'URL 2994', 'Service Type']"
163,4617660863,5738967349,Audit initiation of assigning checklist,"['search audit plan 900 0706', 'Assign Checklists']"
164,1981736914,262141119,Customer Insurance Policy Cancellation,"['CCEsupportforcancellation', 'customerlibrary2', 'CSRsupport', 'Cancelinitiation1', 'Cancellationsubmission']"
165,1860005524710,32165389420,Area Of Square Plot GSI,"['NSL Decimal Number Functions', 'View Area Of Square Plot CU', 'Area Of Square Plot CU', 'Mac AOS CU']"
166,-2086293921,5253326026,Create your own Avatar,['Create your Own avatar']
167,296576707,2496890347,Book A Doctors Appointment,"['Request a New Appointment', 'Register Patient']"
168,4617660863,2122332084740,Audit Director Approval for Report,"['Capture Report ID', 'Approve Draft Report', 'search reserved cu']"
169,1183218792,194094519,Automated email generation FE504,"['Get Donor Details FE504', 'Show Payment FE504', 'Payment confirmation FE504', 'Get instamojo payment details Reserved CU']"
170,1869112909622,331641677002,search and update 2709,"['search reserved cu', 'update reserved cu']"
171,1242170740342,1125274366348,New Carrier Master,"['Send Email Reserved CU', 'Add More Carrier', 'Search Vendor Name', 'search reserved cu', 'View Vendor Master', 'Carrier Registration SMS Notification Input', 'Recording New Carrier Details', 'Search Vendor Id', 'Proceed Search With VendorId', 'SearchVendor', 'Carrier Registration Email Notification Input', 'Send sms Reserved CU']"
172,348958343480,34240427630,Movie Review App,"['User Log In Movie Review', 'Find Your Review Log', 'search reserved cu', 'update reserved cu', 'Read Movie Reviews', 'RMR3', 'Write your movie review', 'MR1', 'User Sign Up Movie Review', 'Your Review Log', 'User Login Page Movie Review', 'Movie DB', 'Welcome to Movie Review Page', 'LMR1', 'RMR1', 'Reviewed Movie DB', 'Movie Review Home Page', 'View User Profile Movie Review', 'Your Updated Movie Reviews']"
173,1183218792,-373194460,Automated email generation FE504,"['Provide Your Details', 'Show payment url v1', 'Get instamojo payment details Reserved CU']"
174,1633424829,5662128905,Cancel a Sales  Order,"['Send Push Notification Reserved CU', 'Enter SalesOrderNumber', 'Act on Sales Order Cancellation on hold or closing Approval', 'Send Email Reserved CU', 'Enter the Sales Order Cancelling Details', 'Generate Sales Order Cancellation request email content', 'Proceed Directly to Mail', 'Generate Sales Order cancellation Approval action email content', 'Enter Email notification input for sales order cancellation', 'Proceed to Record Details', 'Generate Sales Order Cancellation Request ID', 'Update Sales Order Status to Cancel', 'Update Sales Order Status', 'Enter email and notification for sales order cancellation', 'email notification for approval and reject']"
175,348958343480,576132830205,Movie Review App Admin,"['search reserved cu', 'Movie DB', 'Admin Homepage Movie Review', 'Reviewed Movie DB', 'update reserved cu', 'View updated movie DB', 'MRA1']"
176,4617660863,5774432457,Public Procurement procedure,"['Issue And CAPA for Public Procurement Procedure', 'Connector HTML CU 01', 'HTML PPP IC 01', 'Database of PPP IC', 'ID Generator 900 01', 'search audit plan 900 0706', 'search spoc details', 'HTML PPP IC 02', 'Send Email Reserved CU']"
177,4925748752,3265646735,NSL Policy Quote Management,"['search reserved cu', 'Rejected Path', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'Manual UW Path', 'Welcome to Brane Insurance', 'MacMM1', 'Existing Customer Access Mode', 'View Customer Details', 'Insurance Assist', 'New user Access Mode', 'Explore Products', 'Health_Insurance_Inputs', 'User Access Path', 'Enrollment Initiation', 'Recommendations for you', 'Automated Processing Path', 'Insurance_Analytics_Response_New']"
178,-2086293921,5705020710,To Do List,"['Set Reminder ', 'Student login', 'Tasks', 'ViewInfo', 'Select Login', 'Students Info', 'Login as Teacher', 'View till date task', 'Welcome user', 'Assign Task', 'View Assigned Task', 'Search Rollno', 'Viewtask', 'Searchsub', 'Displaytask', 'Teacher login']"
179,296576707,2889727049,Book A Doctors Appointment,['Register Patient']
180,4925748752,5577900101,NSL Policy Quote Management,"['Insurance Assist', 'search reserved cu', 'Non acceptance CU', 'User Access Path', 'Welcome to Brane Insurance', 'New user Access Mode', 'Existing Customer Access Mode']"
181,4617660863,240907563833,Calculation of expenses,"['search reserved cu', 'NSL DateTime Functions', 'Choose Role1', 'display', 'summing total cost', 'Machinereserve', 'days calculation', 'Choose Role3', 'Choose Role', 'total cost', 'Choose Role2', 'Days Difference', 'Addition cu']"
182,4617660863,5658064510,gsi 0806,['cu0806']
183,4925748752,4289987260,NSL Policy Quote Management,"['search reserved cu', 'Rejected Path', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'Manual UW Path', 'Policy ID Generation', 'MacMM1', 'Your Health Insurance ID Card', 'NSL String Functions', 'Health_Insurance_Inputs', 'Insurance Assist', 'Health Insurance ID Generation', 'New user Access Mode', 'Display payment path', 'ID Initiation', 'Customer ID generation', 'User Access Path', 'Here is your premium', 'Get instamojo payment details Reserved CU', 'Recommendations for you', 'View Policy ID', 'Purchase summary', 'Policy purchase', 'NSL Template Report', 'Welcome to Brane Insurance', 'QR Code CU2', 'QR Code Cu3', 'Existing Customer Access Mode', 'NSL_GenerateQRCode', 'View Customer Details', 'GST value capture', 'Explore Products', 'GST Application', 'Policy Issuance Initiation', 'QR Code CU1', 'View Customer ID', 'Enrollment Initiation', 'Automated Processing Path', 'Insurance_Analytics_Response_New', 'View ePolicy issuance document']"
